review_id,user_id,business_id,date,text,useful,funny,cool,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
NtOBH7T9VItRc6JAXH-3jQ,LBU0L343QHYx-tIYy0dhkA,sLKpRaFns5Uqw1IEzK6obA,2015-05-08,Ordered the lamb souvlaki meal and spanakopita appetizer.  Everything was excellent!  I'm not a huge fan of larger cut fries but they were tasty and the container was cut open a bit to let them breathe.  The best part was that everything had flavor!!!  The meal was $8.95 and the spanakopita was $5.,0,0,0,"""Z's Greek""",,"""4026 E Indian School Rd""",Phoenix,AZ,85016,33.4953677,-111.9940738,4.5,376,1,Greek;Mediterranean;Restaurants
VQESeDRgFbreYnkZNv6ziA,mtqLqpJLWOThc1XaZUeZ-A,iw56fh9lBAIseMOKDcu9_w,2015-09-25,Slowest people ever this is their response.. Your tow truck is 5 min away... 15 min later... I call back your tow truck is still 5 min away... Ten min later... Still not here called back again .. It it's around the corner.. No truck in sight... I'm still waiting when it's two hours later,2,0,0,"""777 Towing""",Downtown,"""231 Utah Ave""",Las Vegas,NV,89102,36.1533437,-115.1567219,2.0,176,1,Automotive;Towing
yBlqJNj-kLEbOKXTz3cB6w,PrVS1V8yMD_H8AWYHaKbzQ,Ane3EDKZ-AIT9uYnu33iVQ,2017-07-25,This dealership and it's employees are fantastic. I've been a customer for 10 years and have bought two cars here as well. They're honest and up front with everything and never try to push un-needed work on the customer. I will continue to have my vehicles serviced here indefinitely. I especially appreciate Deborah and John in the service department. Their professionalism is the reason I will always be a loyal customer. Thanks for everything.,0,0,0,"""Findlay Honda""",Centennial,"""7494 W Azure Dr""",Las Vegas,NV,89130,36.2751607922,-115.257777623,4.0,225,1,Car Dealers;Auto Repair;Automotive
FFrqAbzP4uudxTe9qBvzTA,1YSItoEBtuH0jNG0D05bfw,1bdwB6hxMUnSKF8bCsmuZA,2017-06-25,"I have to be honest, my first impression of Tea of Joy wasn't the best. The drink I ordered wasn't really to my liking, and the staff seemed a little too quiet and reserved. However, my opinion took a total reversal upon my latest visit! 

I ordered the limeade mixed with green tea and bulgogi fries. The drink was a refreshing accompaniment to a hot summer night. I love that this place is opened past midnight unlike most other cafes, and the game selection is on point! Come here to chill, you wont regret it!",0,0,0,"""Tea of Joy""",Chinatown,"""4240 Spring Mountain Rd, Ste 102""",Las Vegas,NV,89102,36.1269184024,-115.19683793,4.0,207,1,Food;Juice Bars & Smoothies;Bubble Tea;Tea Rooms
Pbajdi5U0ccornk0eVMimA,AN9y_ctlxODtNOhwk2mx-Q,fWetLvfQXqpZcBQLHldUhA,2017-11-15,"This hotel is just descent. We got a small room. For an upgrade, it would cost you more. I paid around $145 for the room to have a mini refrigerator. It's just a deposit and should receive it back via credit card. The flat screen television is small. Not like the one in the California hotel. The shower is half glass and your freezing if you don't have the water on warm. Bathroom is pretty nice with the bright lights. It has a blow dryer. The soap products are of Bath and Body works. Very nice. 

The mattress is very comfortable. However, I couldn't sleep because of the loud music outside. The music didn't stop until like 3 am. I was off and on sleeping. Loud
music doesn't make me sleep well. I really wish our windows were sound proof. 

Luckily we aren't here for long. We are leaving early Thursday morning. We all ended up sick because of the air out here. Our filters were dirty. Just a descent hotel.",25,10,18,"""The D Casino Hotel""",Downtown,"""301 Fremont St""",Las Vegas,NV,89101,36.169101,-115.143236,3.0,808,1,Bars;Hotels;Nightlife;Arts & Entertainment;Casinos;Hotels & Travel;Event Planning & Services
7Mdo1kgomTmhrkGjsooyiA,C6p0kvnu2rvqyM1WN-EbrQ,eAW26354YPRNn7lGgTDq5Q,2015-05-21,My favorite hidden spot they do a great job on nails and they take appointment. I did have a couple of bad experiences but I have my picks and chooses now at this location of who I want to do my nails. I have been going here for at least 10 months now and they have become so busy lately I guess the word I've got out about these guys.,0,0,0,"""Golden's Nail Spa""",Steele Creek,"""10720 S Tryon St""",Charlotte,NC,28273,35.1196604,-80.9567161,5.0,12,1,Beauty & Spas;Nail Salons
zmKL0lvjpukZ0LaFwOLqiw,LHVy2Wk8RvoOl1FfV1I3FA,6W_od4P2FzRzKMkvQ5P2Ug,2012-11-08,Great Subs!  They proof and bake there own rolls and use high quality meats.  The guy that made my sub seemed to be the owner and took great pride in his work.  I had a turkey sub with everything and it was very good.  Great value!  Subs are close to 20 inches long loaded with high quality ingredients for 8.50.,3,0,0,"""Mountain View Deli""",,"""6048 S Route 220 Hwy""",Linden,PA,17744,41.2281127,-77.1511117,5.0,3,1,Restaurants;Delis
Zb1wVjOnSvSh9xUQO8ef-Q,wFB-ZNaDtu6i2BHpc4pHSw,v3tBN6s8BhotnjA7GncQnQ,2013-04-01,"The best club in Toronto !!!!!!!!!!!!!!!! I so love the easy and fun workout at Curves. I call it my ""girl time"" because all us girls go around the circuit while talking, gabbing, sharing and laughing.  Now I doing Zumba...I'm warned that I'm really going to love my workouts!!! NICE",4,1,0,"""Curves""",Yonge and Eglinton,"""36 Eglinton Ave W, 2nd Floor""",Toronto,ON,M4R 1A1,43.7065345,-79.3999878,3.5,3,0,Health & Medical;Active Life;Weight Loss Centers;Fitness & Instruction;Trainers;Nutritionists;Gyms
O2HJ1vcUmWlHDwVbQgIGZQ,HKZIY07nKBGtmf_upjjROQ,zG4sdiMWE7CZAsfrM4j6GA,2017-08-24,A1 Garage Door Service was prompt and professional. Ed J. Was my tech. He's super knowledgeable and thorough. Thank you!,0,0,0,"""A1 Garage Door Service""",,"""2405 W University Dr, Ste 102""",Tempe,AZ,85281,33.4214050914,-111.9754351,4.5,402,1,Keys & Locksmiths;Contractors;Garage Door Services;Home Services
Qtl7XFFmqmjnWCb3xZ940A,e5egwamvHS0nq4yqryEUYQ,EAs61Wm1O6tLjCs8t2eP-Q,2017-06-08,Great food. Got the general's chicken and wasn't disappointed. Much better than Pei Wei or Panda. Good to have a local Chinese place that I can go to.,0,0,0,"""Wok Wei Asian Cuisine""",,"""15560 W Roosevelt St, Ste B104""",Goodyear,AZ,85338,33.4577293396,-112.393821716,4.0,147,1,Cantonese;Asian Fusion;Restaurants;Chinese;Szechuan
1_V7ijrQCTZ_LNnRZQrevg,wXm_U12B0bww1MeFLzGaGg,nJcyfIRGbI31EGLzillWYg,2017-04-12,"Ok so my boyfriend bought a Groupon deal for this place...for $39.00 you get dinner for two which includes 2 8oz steaks with fries and vegetables, a bottle of wine, and a huge piece of cheesecake. We didn't know what to expect since we read the reviews beforehand and it seemed about 50\/50. Lots of complaints about the food and the service. We were seated right away and greeted by a friendly server. We mentioned the Groupon and she seemed to be ok with it (other reviews said the servers were rude when mentioning the Groupon). Also the general manager walked around and greeted us and made sure we were good. We got our food right away and it wasn't too bad. I ordered my steak medium rare and got medium but I was ok with this. The food was good...would I pay full price for this dinner, no, but for the price it was worth it. Both the boyfriend and I were pleasantly surprised with this place considering the not so good reviews. Would we return here again? Maybe if we had another Groupon.",0,0,0,"""Vince Neil's Tatuado EAT DRINK PARTY""",The Strip,"""2880 S Las Vegas Blvd""",Las Vegas,NV,89109,36.137112229,-115.163310505,3.0,303,1,Nightlife;Beer;Wine & Spirits;Breakfast & Brunch;Sports Bars;Bars;Restaurants;American (Traditional);American (New);Food
elznsIb-Djsh1HuEyLnHZg,w0Yyvns5BCIL5s_7JuFrug,K7lWdNUhCbcnEvI0NhGewg,2015-08-28,"This is actually one of the best buffets in Vegas and I am by no means a buffet kind of guy... In my mind what separates Wicked Spoon from the other buffets is the fact that they serve items in their own individual serving dishes, meaning everyone is not sharing from the same vat of food which is likely a bit more sanitary. Also, this particular buffet has a great layout, awesome brunch and a tremendous dessert station. If you hit the brunch up, they have a large selection of fresh juices. Also, platinum guests get to skip the lines and get a hefty discount if not comped towards admission. 

Pros-
Individual portions 
Location within Cosmo
Selection
Service 
Desserts 
Brunch 
Platinum perks 

Cons-
Stations crowded 
Some seats awkwardly positioned",9,4,7,"""Wicked Spoon""",The Strip,"""3708 Las Vegas Blvd S""",Las Vegas,NV,89109,36.109538,-115.17617,3.5,5950,1,Buffets;Breakfast & Brunch;Restaurants
7AFxZ77zvuHVGJnjHzb0eA,YsHcdF2L1HM2boy2d2K7ow,Ur6qSirXUZQgRMumvXJvrA,2016-07-01,Delicious beers. I had the sour pineapple beer (several times) and was a very happy camper!,1,0,0,"""Lovelady Brewing Company""",,"""20 S Water St""",Henderson,NV,89015,36.0354245,-114.9858041,4.5,85,1,Breweries;Food
-OpGdj7htThzvhKOwvoqSg,GvLRtnJ40AY1vlnWMIg3Jw,4mRaVOEXkWgHtlaynLC0xg,2014-04-24,"Horrendous! I asked about their DHL service and requested forms to pre-fill before I came back the next day. They looked at me like I was crazy and spoke to me in third person amongst themselves. Then came back to ship and had no clue as to any of the questions I asked as I had never shipped DHL international. Being lighthearted, I said"" I sounds like you guys dont ship DHL much..."" Response from the associate was most customers know what they are doing!"" I didn't take their terrible service anymore and told them they had been abrasive the entire time. After a bit of back and forth...owner walked me out. NEVER AGAIN as should you as well. Dont patronize this place!",1,0,0,"""The UPS Store""",,"""835 W Warner Rd, Ste 101""",Gilbert,AZ,85233,33.3337983369,-111.807479513,1.5,21,1,Local Services;Notaries;Printing Services;Shipping Centers
nC0olEyOb91AkZxtjXYfdQ,D1nrNSY3wTFEgGQQN4xYrQ,yYgeUm-8qXhZiqTrVyQrKg,2013-05-14,"Oh my god!  We finally were dragged here by good friends as part of a rotating\/touring breakfast club.  We always go someplace different for breakfast on the weekends.  Well this is their favorite place and we finally agreed to go.  I would be more than happy to only ever eat here for our breakfast club again!  The food was amazing and the atmosphere was great as well.
We walked in to a small restaurant with a great vibe, lots of laughter and great smells.  
I looked at the menu and was torn between the Modern Scot, Rock the Casbah and the special.  I eventually decided on the special of the day.  It was a huevos candindita scrambler I beleive.  It was fantastic.  It was so light and fresh with scrambled eggs, cilantro, tomatoes and more.  My partner got the rock the casbah and he loved it.  He should have asked for more of the seasonings (which a friend got and suggested).  It smelled great. Our other friend got her standard Modern Scot.  I had a bite and it was fantastic.  It is the best breakfast sandwich I've ever had.  The bread is this soft fluffy yet toasted ciabatta type bread with amazing warm melted cheese and egg.  All meals came with their hash browns which are also amazing.  They are light, fluffy and not greasy at all.  I also had a bloody mary with no chaser and it was very good.  I'm very picky with my bloody marys and it was very good, not the best I've had (Titletown Brewery in Green Bay, WI by the way with Jacs in Madison as a runner up).  It had great spice with horseradish.  
We also got a side of gyro meat for the table to share.  I could have had a plate of this as my meal.  The seasonings were AMAZING and was so juicy and tender.
My partner and I actually aren't the biggest fans of breakfast, which I know.....is weird that we do this breakfast club.  But we would eat breakfast here everyday!",1,0,2,"""Plaka Taverna""",Capitol,"""410 E Wilson St""",Madison,WI,53774,43.0756543,-89.3772786,4.0,82,1,Greek;Restaurants;Breakfast & Brunch
deDFCNEX-h27iVskdMy69A,np9Rwz7v21EyvCyTIUCXqw,klls1rEfABAUtO8J0YXSGQ,2015-07-18,"The chicken was dry, the pita was cold and there was a fly in my water.

I've had better food at other Aladdin's locations, so maybe this was just a bad day for them.",1,0,0,"""Aladdin's Eatery""",Squirrel Hill,"""5878 Forbes Ave""",Pittsburgh,PA,15217,40.4378199,-79.9199427,4.0,158,1,Soup;Food;Mediterranean;Vegetarian;Juice Bars & Smoothies;Restaurants;Middle Eastern;Vegan
Lii9KZvTgzbOS9Gi7PHc8g,6-FrDH14bKEdPZXn4KJN3w,vcmatgzIg3pims0kWOtVfQ,2013-07-24,I have stayed here before without any issues. This last stay of 6 nights was a different story. The first night we had loud and rude neighbors. The sixth night and seventh day our room smelled like pot. The cleaning people did a crappy job and the hallway looked like it hadn't been vacuumed in quite a while. I will not be staying here again.,1,0,0,"""Best Western East Towne Suites""",,"""4801 Annamark Dr""",Madison,WI,53704,43.132168,-89.299487,3.0,31,1,Hotels;Event Planning & Services;Hotels & Travel
wlXLrP9cTpRTRVoSdBgPgQ,d0s81bJyX7FPsIvE5p-7HQ,J6qWt6XIUmIGFHX5rQJA-w,2016-06-06,"I'm so happy we found this place on our trip to Montreal, it was the best brunch I've ever had.  Unless you get there early expect to wait at least an hour to get in but it is worth the wait.  The servers are super nice, the place looks awesome and its one of the few places where the bathrooms are worthy of a selfie.",0,0,0,"""L'Avenue""",Plateau-Mont-Royal,"""922 Avenue du Mont-Royal E""",Montréal,QC,H2J 1X2,45.526743,-73.580274,4.5,781,1,Canadian (New);American (New);Burgers;Restaurants;Breakfast & Brunch
Pzn9DEZbJTvq1RaJba_P7w,qbCBtOieQV_ImYHnGKemyA,xEuBPTBLv16vNvHg_4DTHQ,2017-02-02,"been coming to my boy Jose for almost 4 years i think now, even before he had this shop. he and his team are the only people allowed to touch my locks. You are always greeted with a drink and a smile. They know exactly what to do even when i give them the worst description of what i want. But the real difference is once you get cut at LXVE everywhere you go people compliment your hair. They are hands down best barbers in Vegas.",0,0,0,"""Lxve Studios""",Spring Valley,"""4001 S Buffalo Dr, Ste 119""",Las Vegas,NV,89147,36.1164537685,-115.261265098,5.0,78,1,Men's Hair Salons;Beauty & Spas;Nail Salons;Hair Salons;Barbers;Day Spas;Hair Stylists
